Date,Open,High,Low,Close,Adj Close,Volume
1/31/2011,5.95,6.0625,5.8525,5.98,5.489563,75016000
2/1/2011,6.0325,6.1625,5.9925,6.1175,5.615785,65410400
2/2/2011,6.0825,6.5425,6.0825,6.395,5.870528,160661600
2/3/2011,6.405,6.405,6.1375,6.275,5.760369,103077600
2/4/2011,6.3625,6.4675,6.3375,6.4175,5.891181,87290000
2/7/2011,6.33,6.3575,6.1275,6.15,5.645618,93423600
2/8/2011,6.1575,6.1975,5.94,5.9675,5.478089,107658400
2/9/2011,5.99,6.05,5.715,5.8225,5.344979,127752000
2/10/2011,5.6925,5.8025,5.65,5.705,5.237116,104235200
2/11/2011,5.685,6.0525,5.5925,5.8675,5.386288,135927600
2/14/2011,5.9375,6.125,5.755,5.7775,5.30367,128782800
2/15/2011,5.7875,5.8075,5.6125,5.6375,5.175153,88698000
2/16/2011,5.7125,5.9275,5.6925,5.845,5.365633,131836400
2/17/2011,5.68,6.5025,5.6525,6.42,5.893476,347009600
2/18/2011,6.385,6.4875,6.3075,6.4075,5.882002,139441200
2/22/2011,6.1975,6.215,5.7825,5.8025,5.32662,139664800
2/23/2011,5.8025,5.8575,5.445,5.5275,5.074174,149160400
2/24/2011,5.555,5.76,5.515,5.6625,5.198102,124612000
2/25/2011,5.815,5.875,5.735,5.78,5.305965,77565200
2/28/2011,5.875,5.8775,5.535,5.665,5.200397,90369600
3/1/2011,5.675,5.7475,5.4125,5.4125,4.968603,98844800
3/2/2011,5.405,5.5075,5.0625,5.1875,4.762058,171814000
3/3/2011,5.3075,5.3375,5.06,5.2175,4.789597,159370400
3/4/2011,5.2225,5.275,5.1325,5.19,4.764352,95976000
3/7/2011,5.2275,5.245,4.9875,5.1175,4.697798,101914000
3/8/2011,5.1725,5.2,4.78,4.8875,4.486662,194718400
3/9/2011,4.8725,4.92,4.7425,4.785,4.392567,131897600
3/10/2011,4.675,4.71,4.475,4.48,4.112581,172273600
3/11/2011,4.5175,4.6375,4.415,4.5125,4.142417,148683200
3/14/2011,4.5475,4.6625,4.475,4.55,4.176841,100336000
3/15/2011,4.3275,4.49,4.2525,4.415,4.052912,125628000
3/16/2011,4.375,4.5875,4.325,4.3825,4.023079,147652000
3/17/2011,4.5,4.5075,4.3,4.465,4.098813,123851600
3/18/2011,4.535,4.55,4.4,4.405,4.043734,88696000
3/21/2011,4.5,4.545,4.395,4.44,4.075862,75183200
3/22/2011,4.4275,4.47,4.3425,4.3625,4.004718,71833200
3/23/2011,4.355,4.465,4.26,4.4525,4.087337,78239600
3/24/2011,4.5475,4.8625,4.5375,4.8075,4.413223,178059200
3/25/2011,4.85,4.8625,4.65,4.6575,4.275524,119639200
3/28/2011,4.7675,4.91,4.725,4.83,4.433878,120428400
3/29/2011,4.83,4.8475,4.7275,4.7925,4.399453,71576400
3/30/2011,4.83,4.85,4.5525,4.6125,4.234216,117632000
3/31/2011,4.62,4.67,4.53,4.615,4.23651,65511200
4/1/2011,4.675,4.68,4.4875,4.55,4.176841,85007200
4/4/2011,4.55,4.5625,4.355,4.3875,4.027668,92432800
4/5/2011,4.4525,4.4875,4.385,4.395,4.034552,82107600
4/6/2011,4.4275,4.4325,4.3275,4.365,4.007013,85698400
4/7/2011,4.375,4.5525,4.3575,4.525,4.153889,102120800
4/8/2011,4.56,4.56,4.375,4.3875,4.027668,74655200
4/11/2011,4.405,4.4275,4.2825,4.33,3.974884,54620800
4/12/2011,4.2875,4.3725,4.2075,4.3425,3.986358,84075600
4/13/2011,4.3875,4.4675,4.3325,4.44,4.075862,74958800
4/14/2011,4.4,4.63,4.375,4.6275,4.247984,125470400
4/15/2011,4.5925,4.735,4.57,4.6775,4.293884,96972000
4/18/2011,4.5675,4.5975,4.45,4.5225,4.151597,74358400
4/19/2011,4.525,4.5425,4.3825,4.505,4.135531,65986000
4/20/2011,4.67,4.7375,4.5675,4.6425,4.261755,65051600
4/21/2011,4.6925,4.7225,4.62,4.63,4.250279,42130000
4/25/2011,4.65,4.78,4.6475,4.7025,4.316833,61961200
4/26/2011,4.7425,4.8725,4.695,4.825,4.429287,67600000
4/27/2011,4.85,4.85,4.725,4.825,4.429287,45000400
4/28/2011,4.825,4.975,4.77,4.8775,4.477482,68400000
4/29/2011,4.91,5.11,4.9025,5,4.589936,83600000
5/2/2011,5.105,5.1075,4.9075,4.9325,4.527971,61382400
5/3/2011,4.875,4.89,4.6375,4.6975,4.312244,80800000
5/4/2011,4.7125,4.765,4.575,4.6625,4.280115,63935600
5/5/2011,4.625,4.72,4.5625,4.665,4.28241,54400000
5/6/2011,4.7625,4.875,4.725,4.83,4.433878,84108000
5/9/2011,4.845,4.9625,4.8325,4.9375,4.532561,70632800
5/10/2011,4.9775,4.9825,4.895,4.945,4.539447,69097600
5/11/2011,4.97,5.02,4.9,4.9675,4.560101,61600000
5/12/2011,4.95,5.13,4.9375,5.125,4.704684,122400000
5/13/2011,4.8,4.8125,4.53,4.565,4.190611,202519200
5/16/2011,4.5525,4.5625,4.4225,4.425,4.062092,72818800
5/17/2011,4.41,4.4125,4.28,4.4075,4.046028,142036400
5/18/2011,4.425,4.5475,4.41,4.51,4.140122,65884400
5/19/2011,4.545,4.5475,4.3775,4.445,4.080453,65088400
5/20/2011,4.435,4.5325,4.415,4.5225,4.151597,57582000
5/23/2011,4.4575,4.55,4.4,4.5175,4.147008,58800000
5/24/2011,4.54,4.7175,4.5275,4.535,4.163072,72037200
5/25/2011,4.5125,4.62,4.4675,4.59,4.213562,54531200
5/26/2011,4.59,4.745,4.5775,4.705,4.319129,70643600
5/27/2011,4.725,4.8825,4.72,4.875,4.475188,65882400
5/31/2011,4.97,5.0125,4.85,5.01,4.599113,120071600
6/1/2011,4.9875,4.995,4.775,4.785,4.392567,76220800
6/2/2011,4.7925,4.8275,4.705,4.7625,4.371914,60759200
6/3/2011,4.7075,4.75,4.5925,4.615,4.23651,54930000
